"","Subject.ID","AccelormeterMeanX","AccelormeterMeanY","AccelormeterMeanZ","AccelormeterSDX","AccelormeterSDY","AccelormeterSDZ","GryoMeanX","GryoMeanY","GryoMeanZ","GryoSDX","GryoSDY","GryoSDZ"
"16",16,0.988514532396941,-0.0410104523949797,-0.0410104523949797,0.393031449609136,0.146337153904525,0.146337153904525,0.00529860160415558,0.00274264634075798,-0.00123694562044548,0.476995732705508,0.363083053933625,0.271098819977347
"17",17,0.995949412466033,-0.132620006341675,-0.132620006341675,0.386640889728288,0.16048837585277,0.16048837585277,0.098439885471824,-0.0222034684826257,-0.0310011909952955,0.549927273142656,0.415939942927432,0.259561983763958
"18",18,0.997267220880682,-0.207326438964375,-0.207326438964375,0.227332079246353,0.126854088678679,0.126854088678679,-0.0309198196498778,0.00483909505683239,0.0054944793258125,0.434949164761651,0.295027459247455,0.25220444881105
"19",19,0.956361687895913,-0.195357022748798,-0.195357022748798,0.52954002641709,0.258614737199751,0.258614737199751,-0.183683781497276,0.0459666507875,0.0343581470894631,1.10558448104335,0.804513897483923,0.471183307745851
"20",20,0.989978952899306,-0.255082105715469,-0.255082105715469,0.34966050976943,0.276648681350154,0.276648681350154,-0.0863165379171181,0.03984059838125,0.00777528482376736,0.694043581254785,0.65515466962028,0.563729138011025
"21",21,0.957804930034722,-0.338263143066667,-0.338263143066667,0.39843802179546,0.222779687502812,0.222779687502812,-0.101807678231372,0.0408845368989757,0.0275632873611267,0.48748012961028,0.496739123330402,0.317038070545663
"22",22,0.989051709570313,-0.205275548208268,-0.205275548208268,0.438933601644101,0.212740382112757,0.212740382112757,-0.0518626541392795,0.00208768676215278,-0.0160491663123481,0.665821047455731,0.346261650334949,0.350613162863767
"23",23,0.991509640928819,-0.0913482794215914,-0.0913482794215914,0.339914528181794,0.18734369178229,0.18734369178229,-0.031093243388355,-0.00495213766179398,0.00399546279489294,0.510134695274093,0.931215196159694,0.385337704219306
"24",24,1.01046508301136,-0.108763870229751,-0.108763870229751,0.298686334763098,0.153391653388352,0.153391653388352,-0.0608825992774659,0.00907925993384943,0.0113483894395028,0.496388099870734,0.396502297250698,0.24861218528175
"25",25,0.995988760479526,-0.0563146201631708,-0.0563146201631708,0.24296023182827,0.146289971159362,0.146289971159362,0.0316273511905655,-0.01208905139375,0.00519699589731681,0.620995719599269,0.36687342761903,0.271513235102471
"26",26,1.00564915171875,-0.0593772394475156,-0.0593772394475156,0.382074333688865,0.169018437894412,0.169018437894412,0.0174531794521506,-0.0117581637511406,-0.00181966372759375,0.583996709413718,0.405126204407831,0.325612871824347
"27",27,0.998508945756392,-0.146794040740355,-0.146794040740355,0.379975915103679,0.154634191632124,0.154634191632124,-0.136294460337784,0.02619848853419,0.0293712710093928,0.555773836601046,0.398691792821435,0.361542399342705
"28",28,0.996227789402174,-0.220106273922137,-0.220106273922137,0.366531795792964,0.198223838595098,0.198223838595098,-0.116977051978838,0.0367719309682762,0.0231428736772079,0.639037492557335,0.568976973456395,0.337730058473329
"29",29,1.00969901619466,-0.0567924179887012,-0.0567924179887012,0.379599283410476,0.148518694688158,0.148518694688158,-0.0100429886314128,-0.00486041562519531,-0.00181833192034831,0.62687149247679,0.468624244231351,0.33574600205776
"30",30,1.01437715564516,-0.108652484177335,-0.108652484177335,0.306478452499796,0.164470071529226,0.164470071529226,-0.0483540124795287,0.00227018435255796,0.00143575625289818,0.640938609329952,0.549055369022864,0.343373220921677
