"","Subject.ID","AccelormeterMeanX","AccelormeterMeanY","AccelormeterMeanZ","AccelormeterSDX","AccelormeterSDY","AccelormeterSDZ","GryoMeanX","GryoMeanY","GryoMeanZ","GryoSDX","GryoSDY","GryoSDZ"
"18",18,0.179104952692308,0.736769536634615,0.736769536634615,0.00505398125285812,0.00361877975196226,0.00361877975196226,0.00257703172005361,-0.00425276904417548,0.00329526102096466,0.00790547164222677,0.0141040940132763,0.00940289957857418
"19",19,-0.146238337716773,0.742785025263554,0.742785025263554,0.00982437484139114,0.00524255811042416,0.00524255811042416,-0.00364312793470345,-0.00944678550743788,0.00985750914279989,0.0179328099220738,0.0298623895013452,0.0151701250281354
"20",20,-0.00624355557633272,0.883263083547794,0.883263083547794,0.00699013571764782,0.00506584017178622,0.00506584017178622,0.00463985194742601,-0.00954934716664292,0.0165295978119578,0.0152160622771734,0.0227245523605109,0.0155514941634298
"21",21,0.211120760289931,0.616617792864583,0.616617792864583,0.0102060271664488,0.00788554329679502,0.00788554329679502,-0.00292669730053542,-0.0178164348202415,0.00520391188570879,0.0231104178322017,0.0386433392279179,0.0112249181525344
"22",22,0.0402375661235677,0.65125036828342,0.65125036828342,0.0121608263615764,0.0137639179243707,0.0137639179243707,0.00705828675532986,-0.008232045932023,0.0259672435129253,0.0394554347905489,0.0311888331673685,0.0345117623409153
"23",23,0.0580621596218533,0.453567596918403,0.453567596918403,0.00912462735525387,0.00468218091818497,0.00468218091818497,0.0168469879495419,-0.0138669616618166,0.0109522472029456,0.0175045551327696,0.0332478639831441,0.00997825039034205
"24",24,0.0806408840326823,0.75544134953342,0.75544134953342,0.00742014455855735,0.00427384649118771,0.00427384649118771,0.0137240429077718,-0.00957817188605469,0.011240883063432,0.0168058902229336,0.0324024928370416,0.0110525769217756
"25",25,0.00409376989107449,0.63701090406021,0.63701090406021,0.027847727438501,0.0732492962913993,0.0732492962913993,0.0323865330650111,0.00121868451189148,0.0236280623358345,0.0976883169570014,0.0505213211891048,0.0453209586103265
"26",26,-0.104909050389597,0.81898225599301,0.81898225599301,0.00497216767062172,0.00345595781877519,0.00345595781877519,0.0109418445104543,-0.00721646111927529,0.0292567790642997,0.0101211546401659,0.017837669442564,0.0170562177903617
"27",27,-0.0401348220525021,0.584774068549409,0.584774068549409,0.00550376693776835,0.004131444796338,0.004131444796338,0.00838708109514896,-0.00968208361351541,0.0143423844917775,0.0114195163778314,0.0140393294131175,0.0126631975319254
"28",28,-0.0114023682513672,0.162148862158203,0.162148862158203,0.00931460841648125,0.00871338056860623,0.00871338056860623,0.0106302927827846,-0.0104337201940339,0.00320715394940145,0.0407439050220971,0.0325878150453997,0.0204104207041765
"29",29,0.0924597110348732,0.824542284737319,0.824542284737319,0.00339260349792625,0.00287575017954311,0.00287575017954311,0.00190467512063587,-0.000831667499335156,0.0181812389240459,0.00668286297433032,0.00756038973614466,0.0142999733892284
"30",30,0.0926206399243973,0.748580899921875,0.748580899921875,0.00835270009001775,0.00905730650141101,0.00905730650141101,0.000921674406119754,-0.000816406783695312,0.00332580912756205,0.0246334915435502,0.0280068007165641,0.0172562310671206
